#Frame_Number,qw,qx,qy,qz,tx,ty,tz,vx,vy,vz
720,0.978947,-0.015920045,-0.17172675,0.1091753,-3.204026,-3.307812,-10.15354,0.0,0.0,0.0
721,0.9786699,-0.021940846,-0.1775413,0.10100988,-4.1458693,-3.325826,-10.489108,0.0,0.0,0.0
722,0.980766,-0.025215976,-0.1692779,0.093846686,-3.8909066,-3.2905138,-9.522802,0.0,0.0,0.0
723,0.9835936,-0.03154753,-0.1541627,0.08821697,-4.427939,-3.2794716,-8.679313,0.0,0.0,0.0
724,0.98575854,-0.034311663,-0.14023453,0.08623874,-4.410502,-3.2224917,-7.6810894,0.0,0.0,0.0
725,0.9876768,-0.03845189,-0.12521578,0.085656136,-3.4437003,-3.2322116,-7.4257483,0.0,0.0,0.0
726,0.98893017,-0.044759057,-0.11221545,0.08614761,-2.690329,-3.0918765,-8.068194,0.0,0.0,0.0
727,0.99075013,-0.046877403,-0.09586962,0.08381976,-3.1846647,-3.2419884,-7.2119827,0.0,0.0,0.0
728,0.991972,-0.047149584,-0.083898254,0.08203347,-2.746159,-2.9576232,-8.064538,0.0,0.0,0.0
729,0.992497,-0.04366784,-0.0743184,0.08671537,-2.1137595,-3.7248857,-8.17121,0.0,0.0,0.0
730,0.9922633,-0.04453876,-0.07349986,0.08959669,-1.6999032,-3.4711304,-9.04547,0.0,0.0,0.0
731,0.9916226,-0.04546305,-0.07688717,0.09330594,-1.3433589,-3.1862516,-9.935257,0.0,0.0,0.0
732,0.9908292,-0.0444409,-0.08261555,0.09724786,-0.97018576,-2.7951689,-10.776564,0.0,0.0,0.0
733,0.99008214,-0.039664317,-0.09357856,0.09699046,-1.1014,-2.5461183,-11.736125,0.0,0.0,0.0
734,0.98875433,-0.03597075,-0.1055993,0.099598005,-0.7191852,-2.2147844,-12.598754,0.0,0.0,0.0
735,0.98691386,-0.031430732,-0.116011605,0.107491806,-0.082993664,-1.7992332,-13.248814,0.0,0.0,0.0
736,0.98413074,-0.024489379,-0.13049725,0.11771773,0.47948867,-1.7934312,-14.075603,0.0,0.0,0.0
737,0.9804904,-0.020381883,-0.14832968,0.12736358,0.82262623,-1.3274096,-14.891128,0.0,0.0,0.0
738,0.9808617,-0.023270031,-0.13497362,0.13838665,1.6676085,-0.962899,-14.499801,0.0,0.0,0.0
739,0.98106253,-0.029283226,-0.12736021,0.14296225,2.4326918,-0.3712828,-14.245562,0.0,0.0,0.0
740,0.97977936,-0.026017698,-0.1357314,0.14468054,3.272349,0.15155612,-14.39258,0.0,0.0,0.0
741,0.9806109,-0.02724069,-0.13100779,0.14316817,4.0881863,0.6414944,-14.085382,0.0,0.0,0.0
742,0.979517,-0.028325839,-0.13755445,0.14430127,4.846275,1.247844,-13.845296,0.0,0.0,0.0
743,0.9769923,-0.023317823,-0.15635924,0.1431575,4.796,1.1526986,-14.839489,0.0,0.0,0.0
744,0.97579163,-0.022106009,-0.16452953,0.1423801,5.6524396,1.5571885,-14.518711,0.0,0.0,0.0
745,0.9730478,-0.019136053,-0.18203911,0.14026237,5.5153065,1.6823727,-13.5361,0.0,0.0,0.0
746,0.96966285,-0.0150897745,-0.20247047,0.13613212,5.1477113,1.5722712,-14.459546,0.0,0.0,0.0
747,0.96478117,-0.010060431,-0.229048,0.12896945,4.2654247,1.117617,-14.337647,0.0,0.0,0.0
748,0.96298814,-0.008238878,-0.24116388,0.120108105,4.968435,1.404141,-13.68674,0.0,0.0,0.0
749,0.961209,-0.004702959,-0.25246283,0.11098482,5.6189322,1.694531,-12.984938,0.0,0.0,0.0
750,0.95430773,0.0077146823,-0.27888685,0.10704817,4.8367925,1.0822061,-12.869546,0.0,0.0,0.0
751,0.9507906,0.011218435,-0.29113886,0.10540182,5.118277,1.2254255,-11.920728,0.0,0.0,0.0
752,0.948285,0.010696752,-0.29937658,0.10495143,5.4573913,1.4120965,-10.998689,0.0,0.0,0.0
753,0.94536805,0.010187736,-0.30904502,0.10327915,5.3913274,1.3560543,-11.994929,0.0,0.0,0.0
754,0.9475001,0.006108006,-0.30293,0.10217468,6.170784,1.8451262,-11.60345,0.0,0.0,0.0
755,0.9463754,0.009637604,-0.30779248,0.09769567,5.985258,1.5941318,-12.5534935,0.0,0.0,0.0
756,0.94535244,0.011395497,-0.31195092,0.09415702,5.8243213,1.5107803,-11.570055,0.0,0.0,0.0
757,0.94460285,0.011556971,-0.31506354,0.091251336,6.0092773,1.4766287,-12.552208,0.0,0.0,0.0
758,0.9455277,0.008628984,-0.31282648,0.08968033,6.4077024,2.295609,-12.1392565,0.0,0.0,0.0
759,0.9450836,0.017126177,-0.31424263,0.0881774,6.2958617,1.5936657,-12.842654,0.0,0.0,0.0
760,0.9471683,0.0183605,-0.30812448,0.08714604,6.5771446,1.7321966,-13.792228,0.0,0.0,0.0
761,0.9496683,0.018087473,-0.29902002,0.09159674,6.816739,2.023451,-14.718384,0.0,0.0,0.0
762,0.9516037,0.008665765,-0.29175076,0.09621223,6.7614346,2.5819345,-15.546054,0.0,0.0,0.0
763,0.9533985,0.002236486,-0.28575724,0.096793704,6.3680468,2.5222795,-14.628619,0.0,0.0,0.0
764,0.95642936,-9.4137904e-05,-0.27674508,0.09303238,6.6266165,2.599369,-15.591531,0.0,0.0,0.0
765,0.9588679,0.0021995902,-0.26872757,0.09139485,6.7391353,3.3724778,-16.215744,0.0,0.0,0.0
766,0.9601819,0.005903816,-0.26447368,0.08983071,6.635614,4.1251903,-16.865904,0.0,0.0,0.0
767,0.9616718,0.0061612874,-0.25949308,0.08838951,7.044785,4.409065,-17.73308,0.0,0.0,0.0
768,0.9637445,0.006722031,-0.25217345,0.0869476,7.4000177,4.490919,-18.664268,0.0,0.0,0.0
769,0.966326,0.010563626,-0.24145849,0.08831924,7.763651,4.5358176,-19.594728,0.0,0.0,0.0
770,0.9683209,0.014971628,-0.23189847,0.091398135,8.129738,4.6348624,-20.520021,0.0,0.0,0.0
771,0.96939063,0.02014717,-0.22458768,0.0971403,8.594356,4.049776,-21.184706,0.0,0.0,0.0
772,0.9702794,0.025331575,-0.21722648,0.103580296,8.215368,4.1588783,-20.265759,0.0,0.0,0.0
773,0.97260493,0.01935356,-0.20533481,0.10725078,8.287635,5.060206,-19.838692,0.0,0.0,0.0
774,0.9738441,0.02248579,-0.19847232,0.10830879,8.61663,5.249985,-20.763756,0.0,0.0,0.0
775,0.14360021,-0.059283126,0.92252064,0.35329902,8.385652,6.1608586,-20.421764,0.0,0.0,0.0
776,0.14038795,-0.060123365,0.9256714,0.34613422,8.152968,5.5981445,-19.628534,0.0,0.0,0.0
777,0.13629813,-0.05848548,0.9278829,0.3421046,8.1071205,6.559599,-19.89965,0.0,0.0,0.0
778,0.9340261,0.09245937,-0.22269453,0.26354054,7.7215805,7.40927,-19.539902,0.0,0.0,0.0
779,0.93428534,0.09355807,-0.21916638,0.26518652,7.3367596,7.3640738,-18.61802,0.0,0.0,0.0
780,0.93386734,0.09879556,-0.21726592,0.26632085,7.824948,7.2613106,-19.484686,0.0,0.0,0.0
781,0.9330962,0.10480796,-0.21695003,0.2669822,7.716232,6.3253903,-19.149672,0.0,0.0,0.0
782,0.93441886,0.10667172,-0.21407133,0.26392427,8.06518,6.561424,-20.056602,0.0,0.0,0.0
783,0.93760085,0.1036842,-0.2067424,0.2596379,8.438319,6.775688,-20.959297,0.0,0.0,0.0
784,0.9403758,0.10007266,-0.20272891,0.2541256,8.759331,6.981845,-21.883661,0.0,0.0,0.0
785,0.9426132,0.095880896,-0.2021524,0.24783395,8.468537,6.705654,-20.967606,0.0,0.0,0.0
786,0.9453819,0.087742984,-0.19961025,0.24230154,8.80269,6.9576073,-21.875826,0.0,0.0,0.0
787,0.9487064,0.07799506,-0.19700415,0.23465373,8.60411,6.5557127,-20.981932,0.0,0.0,0.0
788,0.95174015,0.06965793,-0.19969022,0.22240107,8.519861,7.2278504,-21.717548,0.0,0.0,0.0
789,0.95446926,0.060566872,-0.20380622,0.20924418,8.306704,6.7462826,-20.867456,0.0,0.0,0.0
790,0.95714295,0.051936075,-0.20598046,0.19685541,8.454325,7.296196,-21.68953,0.0,0.0,0.0
791,0.95914,0.041742653,-0.20949066,0.18553075,8.2688265,6.7849154,-20.850372,0.0,0.0,0.0
792,0.96016467,0.032504532,-0.21483283,0.17571026,7.9652715,6.4465694,-19.959656,0.0,0.0,0.0
793,0.96051157,0.027283108,-0.22078235,0.16711769,7.658106,6.08691,-19.07858,0.0,0.0,0.0
794,0.95985425,0.020487342,-0.22844253,0.16147467,7.5458527,5.845032,-18.114788,0.0,0.0,0.0
795,0.9596253,0.011514572,-0.23325776,0.15677202,7.301258,5.3755093,-17.266424,0.0,0.0,0.0
796,0.95931894,0.009512885,-0.23717645,0.15285301,7.4728765,4.391108,-17.305182,0.0,0.0,0.0
797,0.0661985,-0.35830423,0.6581134,0.65887976,6.871079,4.984851,-16.771038,0.0,0.0,0.0
798,0.32075253,0.5530659,-0.39970782,0.65686345,6.021497,4.6241994,-16.386147,0.0,0.0,0.0
799,0.7011893,-0.013351069,0.70578367,0.10012385,6.915427,4.1775928,-16.348328,0.0,0.0,0.0
800,0.7039918,-0.015239888,0.7022394,0.10499143,7.797423,3.7079086,-16.309855,0.0,0.0,0.0
801,0.702807,-0.019718848,0.7021206,0.11269514,8.727162,3.3511405,-16.218752,0.0,0.0,0.0
802,0.7018975,-0.02510829,0.701564,0.120487966,7.752335,3.57228,-16.24717,0.0,0.0,0.0
803,0.7005101,-0.028902858,0.70141155,0.12834364,8.747323,3.4733295,-16.232792,0.0,0.0,0.0
804,0.6956577,-0.034039374,0.7047947,0.1347817,9.697856,3.2427433,-16.024664,0.0,0.0,0.0
805,0.69118816,-0.039871052,0.707786,0.14038564,8.7053585,3.2393122,-15.902452,0.0,0.0,0.0
806,0.69081366,-0.044371106,0.7078221,0.14069688,9.676291,3.093105,-15.712952,0.0,0.0,0.0
807,0.6893135,-0.045146123,0.7096188,0.13874426,10.644263,3.295027,-15.862141,0.0,0.0,0.0
808,0.6918557,-0.044307988,0.7078746,0.13522576,11.628604,3.21485,-16.019125,0.0,0.0,0.0
809,0.70166194,-0.041729417,0.6989862,0.13170962,12.050326,2.8529513,-15.187752,0.0,0.0,0.0
810,0.05638966,-0.16269323,-0.24627303,0.9537823,12.640038,2.657693,-14.404098,0.0,0.0,0.0
811,0.47674638,0.024369625,0.8557481,0.19953482,13.424062,2.434631,-13.824831,0.0,0.0,0.0
812,0.4758466,0.024729706,0.85553104,0.20254646,14.166649,2.5938683,-13.174287,0.0,0.0,0.0
813,0.47510862,0.025185375,0.8559958,0.20225902,14.991636,2.765085,-12.635696,0.0,0.0,0.0
814,0.4712941,0.024631428,0.8597823,0.19506302,14.211282,2.7603233,-12.010376,0.0,0.0,0.0
815,0.47219235,0.02973716,0.8616355,0.18366921,13.461779,2.761778,-11.348377,0.0,0.0,0.0
816,0.474323,0.037761938,0.86166346,0.1764307,14.125192,2.5735009,-12.0725565,0.0,0.0,0.0
817,0.47132003,0.047758255,0.86265165,0.17722502,14.913122,2.5011108,-12.684051,0.0,0.0,0.0
818,0.49042165,0.053800233,0.85112786,0.17936978,15.443889,2.3089058,-11.858614,0.0,0.0,0.0
819,0.4834336,0.059350416,0.8536823,0.18438016,16.354649,2.3468692,-12.269799,0.0,0.0,0.0
820,0.47129083,0.06331563,0.86033416,0.18357888,16.977533,2.4457066,-13.045845,0.0,0.0,0.0
821,0.45932502,0.067454554,0.86755043,0.17840035,16.27803,2.4683464,-12.331574,0.0,0.0,0.0
822,0.4473898,0.06988532,0.87470657,0.17276235,15.556472,2.5127637,-11.640647,0.0,0.0,0.0
823,0.43638447,0.074825555,0.88017607,0.17105491,14.728569,2.6430135,-11.095109,0.0,0.0,0.0
824,0.43175653,0.06828374,0.8812143,0.17995813,15.070855,3.5475354,-10.840784,0.0,0.0,0.0
825,-0.007937866,0.98757803,-0.10486396,0.116748184,15.6127,3.674343,-11.671641,0.0,0.0,0.0
826,-0.015314545,0.98504305,-0.11568535,0.12677771,15.773021,3.8407733,-12.644574,0.0,0.0,0.0
827,-0.01832792,0.9829638,-0.120706,0.13739109,15.917635,4.0342135,-13.614969,0.0,0.0,0.0
828,-0.016007649,0.9844272,-0.11788232,0.12942402,14.954786,3.856589,-13.818366,0.0,0.0,0.0
829,-0.023142373,0.98278594,-0.12133674,0.13738143,15.03132,3.9551306,-14.810552,0.0,0.0,0.0
830,-0.030180931,0.9832503,-0.11973433,0.13405845,14.080288,3.7432227,-15.035569,0.0,0.0,0.0
831,-0.03844213,0.98319376,-0.11514344,0.13636072,14.298537,4.048608,-15.962449,0.0,0.0,0.0
832,-0.04422799,0.98208416,-0.11486043,0.14269453,14.359366,4.208594,-16.947693,0.0,0.0,0.0
833,-0.041289564,0.9819191,-0.11688112,0.14306918,13.5757675,3.6176634,-17.139456,0.0,0.0,0.0
834,-0.04836054,0.979021,-0.1269003,0.15190601,13.717745,3.588764,-18.128904,0.0,0.0,0.0
835,-0.05710909,0.9750445,-0.13897292,0.16344199,13.871426,3.7808847,-19.098167,0.0,0.0,0.0
836,-0.062425062,0.9726154,-0.14569567,0.16998574,13.87087,3.88566,-20.092665,0.0,0.0,0.0
837,-0.06371621,0.972758,-0.14562678,0.1687452,12.994703,3.4735034,-20.34258,0.0,0.0,0.0
838,-0.072376944,0.9711375,-0.1460376,0.1741451,13.117673,3.5325592,-21.333233,0.0,0.0,0.0
839,-0.07990289,0.9694578,-0.14586136,0.18025406,13.248039,3.616918,-22.321104,0.0,0.0,0.0
840,-0.085514806,0.9658151,-0.14977244,0.19353698,12.300705,3.7155604,-22.62578,0.0,0.0,0.0
841,-0.09129395,0.9595848,-0.15821466,0.21408078,12.296158,3.7726421,-23.62414,0.0,0.0,0.0
842,-0.09444748,0.9531185,-0.1717975,0.2305004,12.364126,3.9281895,-24.609627,0.0,0.0,0.0
843,-0.091417894,0.9482613,-0.18576184,0.2406985,12.2846,3.7519329,-23.6285,0.0,0.0,0.0
844,-0.08966699,0.9444876,-0.19672224,0.24739322,12.127781,3.585978,-22.654915,0.0,0.0,0.0
845,-0.09290127,0.9406405,-0.20395581,0.25488582,12.250167,3.6609628,-23.644562,0.0,0.0,0.0
846,-0.09928939,0.9391873,-0.20589022,0.25627732,12.333883,3.6514459,-24.641006,0.0,0.0,0.0
847,-0.106023446,0.9385068,-0.20404795,0.25754315,13.24769,3.2453241,-24.636497,0.0,0.0,0.0
848,-0.11105427,0.9408524,-0.20309424,0.24741952,12.968442,2.8443882,-23.763988,0.0,0.0,0.0
849,-0.11125052,0.94282126,-0.2043398,0.23865585,12.456684,3.5967903,-24.17871,0.0,0.0,0.0
850,-0.12104283,0.9452815,-0.20413373,0.22387713,12.011445,4.383027,-23.75023,0.0,0.0,0.0
851,-0.12546982,0.9489696,-0.19656685,0.21230981,12.911979,4.485519,-24.172766,0.0,0.0,0.0
852,-0.12918209,0.9524765,-0.18998463,0.20001577,12.827728,4.41429,-23.17887,0.0,0.0,0.0
853,-0.1314926,0.95600367,-0.18246612,0.18834239,12.302362,4.634094,-22.356874,0.0,0.0,0.0
854,0.71105635,0.26257718,0.5697578,-0.31753442,11.53987,5.0361667,-21.849977,0.0,0.0,0.0
855,0.7245643,0.25628066,0.5505995,-0.32583272,11.088839,5.1092563,-20.960468,0.0,0.0,0.0
856,-0.20999615,0.80940664,-0.3486602,-0.42331854,10.79254,5.408633,-20.053505,0.0,0.0,0.0
857,-0.20786877,0.81276757,-0.34864008,-0.4179109,11.086276,5.1974044,-20.985762,0.0,0.0,0.0
858,0.7974685,0.37953347,0.46585235,-0.054589335,10.57553,5.2509413,-20.127699,0.0,0.0,0.0
859,0.80372673,0.37506846,0.45739502,-0.064317815,11.126599,4.5613365,-19.657837,0.0,0.0,0.0
860,0.808386,0.37119788,0.45091358,-0.073492125,10.377891,5.167308,-19.926603,0.0,0.0,0.0
861,-0.40643448,0.8619365,-0.023942316,-0.3021642,11.089687,5.372148,-20.598455,0.0,0.0,0.0
862,-0.4049989,0.86159456,-0.017354136,-0.30549878,11.738213,5.6674986,-21.300013,0.0,0.0,0.0
863,-0.40428987,0.8616071,-0.011074157,-0.30669248,12.535068,5.8445973,-21.877644,0.0,0.0,0.0
864,-0.40365484,0.86196226,-0.0019420459,-0.30672476,13.309739,5.728615,-22.49928,0.0,0.0,0.0
865,-0.4045673,0.858093,0.011347094,-0.3160268,13.944892,5.1721272,-21.963648,0.0,0.0,0.0
866,-0.40511963,0.8556973,0.020683022,-0.32129812,13.10572,4.681562,-21.728842,0.0,0.0,0.0
867,-0.40119952,0.8535262,0.029140407,-0.33118403,12.58847,5.519333,-21.90375,0.0,0.0,0.0
868,-0.39836732,0.8504658,0.039044358,-0.34130192,11.940469,6.0432215,-22.456593,0.0,0.0,0.0
869,-0.39541045,0.847165,0.036938105,-0.35298395,12.556133,5.4715962,-21.914188,0.0,0.0,0.0
870,0.91450953,0.3795847,0.10112812,-0.09675174,13.447458,5.596853,-22.349907,0.0,0.0,0.0
871,0.91412044,0.3808178,0.100066006,-0.09668744,14.157842,5.196564,-22.928806,0.0,0.0,0.0
872,0.91638,0.37659064,0.091932304,-0.09987816,14.359647,4.421409,-22.330133,0.0,0.0,0.0
873,0.9168096,0.37611946,0.0843243,-0.10432507,14.12948,5.254962,-22.832342,0.0,0.0,0.0
874,0.9159464,0.37852705,0.0726835,-0.111698605,13.140212,5.1091967,-22.822357,0.0,0.0,0.0
875,0.915455,0.38053572,0.06501492,-0.113612466,13.14582,4.3348484,-22.189621,0.0,0.0,0.0
876,0.9144847,0.38406834,0.061125617,-0.1116822,13.788302,3.8779275,-21.574448,0.0,0.0,0.0
877,0.9137714,0.38710406,0.062561035,-0.106105536,14.315858,3.3161423,-20.937202,0.0,0.0,0.0
878,0.91414636,0.3867463,0.0685574,-0.10031763,14.248868,2.7039366,-20.149345,0.0,0.0,0.0
879,0.9119598,0.39266264,0.065978624,-0.098955125,13.307074,2.3850212,-20.255722,0.0,0.0,0.0
880,0.9113118,0.39412606,0.07495527,-0.09250492,12.894362,3.1124,-20.803982,0.0,0.0,0.0
881,0.91171706,0.39221662,0.08225474,-0.09040075,13.20163,2.438655,-20.13193,0.0,0.0,0.0
882,0.9137833,0.3866774,0.0909128,-0.0849442,12.86918,3.1022758,-20.802067,0.0,0.0,0.0
883,0.9154674,0.38163424,0.10099656,-0.07793921,12.910254,2.3910732,-20.10028,0.0,0.0,0.0
884,0.91825193,0.37175643,0.12023397,-0.064454064,13.8595915,2.699059,-20.037813,0.0,0.0,0.0
885,0.91932476,0.36840987,0.126315,-0.056219924,12.991358,2.8668056,-20.504751,0.0,0.0,0.0
886,-0.29753292,0.79372895,0.042785555,0.52880806,13.901879,2.714458,-20.120382,0.0,0.0,0.0
887,-0.29830658,0.7890401,0.030852579,0.5361689,13.095328,2.166216,-19.899235,0.0,0.0,0.0
888,-0.29674548,0.7862197,0.019710286,0.5416754,13.969843,2.64761,-19.840212,0.0,0.0,0.0
889,-0.29533336,0.7846701,0.013062592,0.5448857,13.34132,3.0814936,-20.485739,0.0,0.0,0.0
890,-0.29582506,0.7826773,0.010083335,0.54754186,12.722635,3.653817,-21.023952,0.0,0.0,0.0
891,0.92826843,0.21494517,0.23619528,0.1905994,13.639611,3.7577913,-20.6388,0.0,0.0,0.0
892,0.9289698,0.21456425,0.23487444,0.18923865,12.816194,3.2027903,-20.520658,0.0,0.0,0.0
893,0.92639583,0.212622,0.24404499,0.19241807,12.861542,3.637999,-21.419846,0.0,0.0,0.0
894,0.92300814,0.20943865,0.2532713,0.20011252,13.401755,3.2649243,-20.665535,0.0,0.0,0.0
895,-0.33425272,0.5106413,0.17787452,0.7719335,14.104673,3.4631546,-19.982447,0.0,0.0,0.0
896,-0.33293176,0.49996912,0.15913899,0.7834935,14.474989,2.8215127,-19.31076,0.0,0.0,0.0
897,-0.33699653,0.49212864,0.15196784,0.78812975,15.152996,3.0147247,-18.601553,0.0,0.0,0.0
898,-0.0636159,-0.63311994,0.7386886,0.22237663,15.462421,3.8647828,-19.027767,0.0,0.0,0.0
899,-0.16203754,0.7506645,0.6399531,-0.026584078,15.148191,4.08441,-19.951359,0.0,0.0,0.0
900,-0.17043485,0.7577145,0.6296422,-0.019272123,14.920764,4.410089,-20.86908,0.0,0.0,0.0
901,-0.17940047,0.7598943,0.62475413,-0.007639518,14.58128,4.348834,-21.807695,0.0,0.0,0.0
902,-0.18133034,0.762994,0.6204268,0.005483401,14.199488,4.4194465,-22.729242,0.0,0.0,0.0
903,-0.1826998,0.76543456,0.6166543,0.021638174,15.010368,4.7059197,-23.239542,0.0,0.0,0.0
904,-0.18912996,0.7690165,0.6098659,0.030117659,15.330737,4.3231854,-22.373009,0.0,0.0,0.0
905,-0.19688675,0.77019536,0.6055603,0.03648832,15.527609,3.9324203,-21.473818,0.0,0.0,0.0
906,-0.20787086,0.77045214,0.6011933,0.041950256,15.305949,3.544788,-22.368586,0.0,0.0,0.0
907,-0.21686046,0.7695211,0.5988883,0.04627777,15.636057,3.703046,-21.438002,0.0,0.0,0.0
908,-0.221883,0.7690027,0.5973336,0.05094422,15.281771,3.5481246,-22.360218,0.0,0.0,0.0
909,-0.22599275,0.76957166,0.59472984,0.05461839,14.833337,3.610436,-23.25186,0.0,0.0,0.0
910,-0.22748823,0.7699339,0.5936902,0.05461531,14.521378,3.4608045,-24.190098,0.0,0.0,0.0
911,-0.22583136,0.7713432,0.59266067,0.052757017,14.789909,3.4973233,-23.22752,0.0,0.0,0.0
912,-0.22413272,0.77295876,0.5914152,0.05027234,14.456712,3.609468,-24.163683,0.0,0.0,0.0
913,-0.22047651,0.77180064,0.5950105,0.040943343,14.0963335,3.2689831,-25.03213,0.0,0.0,0.0
914,-0.21364339,0.7698336,0.600777,0.027923265,13.799955,3.2957332,-25.986826,0.0,0.0,0.0
915,-0.20781085,0.7687384,0.6046566,0.015695114,13.266164,3.226641,-26.829615,0.0,0.0,0.0
916,-0.20161326,0.7703753,0.60484666,0.0058741667,13.095457,2.9781666,-27.78309,0.0,0.0,0.0
917,-0.18814895,0.77109504,0.6082355,-0.00787666,13.193993,2.0141723,-28.030087,0.0,0.0,0.0
918,-0.17878544,0.7716039,0.61016035,-0.019171746,12.976177,2.0206597,-29.006056,0.0,0.0,0.0
919,-0.16939011,0.77140415,0.61260927,-0.030862452,12.563115,2.0944803,-29.913763,0.0,0.0,0.0
920,-0.16141409,0.77091694,0.6147444,-0.04149583,12.96216,1.754464,-29.062204,0.0,0.0,0.0
921,-0.15034075,0.76973957,0.61797255,-0.05485075,12.628016,1.6033611,-29.992535,0.0,0.0,0.0
922,-0.14253941,0.7670182,0.62224764,-0.06460245,12.639539,2.5534081,-30.30443,0.0,0.0,0.0
923,-0.1311368,0.7639589,0.62680775,-0.07925966,12.072799,2.3639479,-31.106247,0.0,0.0,0.0
924,-0.10814844,0.7583371,0.63478196,-0.10139344,12.152163,1.3692143,-31.17111,0.0,0.0,0.0
925,-0.109494925,0.75727546,0.6362129,-0.09888306,12.330779,2.3437846,-31.306421,0.0,0.0,0.0
926,-0.09980548,0.75258666,0.6410284,-0.112848714,12.385899,2.3640392,-30.308147,0.0,0.0,0.0
927,-0.0891688,0.74882764,0.6444654,-0.1263746,12.656028,2.3711143,-29.345348,0.0,0.0,0.0
928,-0.08538963,0.746558,0.6475835,-0.12647288,12.991651,3.310912,-29.40968,0.0,0.0,0.0
929,-0.08483951,0.74388015,0.6502612,-0.12886016,13.012563,4.305349,-29.30644,0.0,0.0,0.0
930,-0.09317702,0.7442637,0.65147465,-0.11388747,13.258845,5.273468,-29.35216,0.0,0.0,0.0
931,0.62859637,0.46007589,-0.33957738,0.527147,13.055474,4.447747,-29.878302,0.0,0.0,0.0
932,0.6244619,0.46769884,-0.34732342,0.52026105,12.963396,5.2678785,-30.44302,0.0,0.0,0.0
933,0.6229491,0.47517475,-0.35527593,0.5098258,12.0894375,5.191787,-30.923025,0.0,0.0,0.0
934,0.61722416,0.48895752,-0.36286956,0.4982776,12.285991,4.8724136,-31.850046,0.0,0.0,0.0
935,0.6171031,0.49734893,-0.36535883,0.4882015,12.271957,5.8573365,-32.022472,0.0,0.0,0.0
936,0.61702365,0.50618863,-0.36873677,0.47653764,12.070492,6.6781206,-32.557007,0.0,0.0,0.0
937,0.61546534,0.5141756,-0.37335777,0.46629375,11.884521,7.590687,-32.9212,0.0,0.0,0.0
938,0.61492854,0.52081084,-0.3787173,0.45518366,11.754268,8.442042,-33.429363,0.0,0.0,0.0
939,0.61496335,0.5250191,-0.3834321,0.4462677,11.736078,9.406629,-33.692505,0.0,0.0,0.0
940,0.6138083,0.52745974,-0.38934824,0.43981084,11.664182,10.21334,-34.27906,0.0,0.0,0.0
941,0.61423254,0.52586687,-0.38650605,0.44361636,12.4858265,10.696715,-33.97699,0.0,0.0,0.0
942,0.6152049,0.5219007,-0.38902563,0.44474903,12.495048,11.664355,-34.22916,0.0,0.0,0.0
943,0.6146325,0.5225756,-0.39262712,0.4415717,12.463137,12.569282,-34.65353,0.0,0.0,0.0
944,0.61378795,0.5227296,-0.39790833,0.43782088,12.461847,13.348681,-35.280056,0.0,0.0,0.0
945,0.6152357,0.51806086,-0.40276393,0.43689722,12.312731,14.275517,-35.624645,0.0,0.0,0.0
946,0.61881596,0.511113,-0.40842617,0.4347625,12.586829,13.402932,-35.220333,0.0,0.0,0.0
947,0.6242213,0.50032693,-0.41559428,0.43278414,11.77206,13.943778,-35.42923,0.0,0.0,0.0
948,0.62854385,0.49406427,-0.41876423,0.43066186,11.734116,14.8805065,-35.777225,0.0,0.0,0.0
949,0.6321912,0.49379072,-0.41928238,0.42509687,11.4833145,13.94109,-35.543568,0.0,0.0,0.0
950,0.6367525,0.49262458,-0.42095974,0.41792363,11.208783,14.83428,-35.899723,0.0,0.0,0.0
951,0.6420298,0.49053472,-0.42116714,0.41205776,11.199488,15.760879,-36.275658,0.0,0.0,0.0
952,0.6474659,0.48732474,-0.41822636,0.41035253,11.196885,14.835541,-35.896523,0.0,0.0,0.0
953,0.6553246,0.48460856,-0.4109125,0.40847912,11.04445,13.965086,-35.42847,0.0,0.0,0.0
954,0.66537577,0.48214927,-0.4019471,0.40403676,11.046332,14.861772,-35.871136,0.0,0.0,0.0
955,0.6781145,0.47733137,-0.3889513,0.40128848,10.982993,15.759004,-36.30813,0.0,0.0,0.0
956,0.6887244,0.47040477,-0.37994364,0.40002614,10.9064455,16.659817,-36.735535,0.0,0.0,0.0
957,0.69949347,0.46022075,-0.37586004,0.3970327,11.031953,15.730548,-36.388103,0.0,0.0,0.0
958,0.71071535,0.44890895,-0.37138084,0.3942597,11.098417,16.582796,-36.907,0.0,0.0,0.0
959,0.71766865,0.44032297,-0.36665258,0.3957692,11.016454,17.47019,-37.360672,0.0,0.0,0.0
960,0.7243959,0.43278724,-0.36184278,0.39625192,11.183646,16.672102,-36.78179,0.0,0.0,0.0
961,0.7325183,0.4236983,-0.35296857,0.3991363,11.29178,15.728779,-36.468025,0.0,0.0,0.0
962,0.7448183,0.41270196,-0.3368697,0.40179798,11.339323,16.49754,-37.105793,0.0,0.0,0.0
963,-0.38997445,0.5118866,0.4766207,0.5989363,11.182232,16.306793,-38.07478,0.0,0.0,0.0
964,-0.38803464,0.50320923,0.4734672,0.6099495,11.233299,15.310468,-38.143555,0.0,0.0,0.0
965,-0.38161907,0.49500012,0.4726808,0.6212203,11.381671,14.497955,-37.579807,0.0,0.0,0.0
966,-0.37958732,0.4874711,0.47314367,0.62802905,11.201225,15.481386,-37.562363,0.0,0.0,0.0
967,-0.38121367,0.47835922,0.47735178,0.6308596,11.341228,14.495718,-37.65649,0.0,0.0,0.0
