#Frame_Number,bgx,bgy,bgz,bax,bay,baz,tic
1234,0.0,0.0,0.0,0.0,0.0,0.0,0.0027803570000000002
1235,0.0,0.0,0.0,0.0,0.0,0.0,0.0006435820000000001
1236,0.0,0.0,0.0,0.0,0.0,0.0,0.003906807
1237,0.0,0.0,0.0,0.0,0.0,0.0,0.002812966
1238,0.0,0.0,0.0,0.0,0.0,0.0,0.000464882
1239,0.0,0.0,0.0,0.0,0.0,0.0,0.003739516
1240,0.0,0.0,0.0,0.0,0.0,0.0,0.002996505
1241,0.0,0.0,0.0,0.0,0.0,0.0,0.000276824
1242,0.0,0.0,0.0,0.0,0.0,0.0,0.003558402
1243,0.0,0.0,0.0,0.0,0.0,0.0,0.0031766060000000002
1244,0.0,0.0,0.0,0.0,0.0,0.0,9.622000000000001e-05
1245,0.0,0.0,0.0,0.0,0.0,0.0,0.003522444
1246,0.0,0.0,0.0,0.0,0.0,0.0,0.0032124450000000004
1247,0.0,0.0,0.0,0.0,0.0,0.0,5.6777e-05
1248,0.0,0.0,0.0,0.0,0.0,0.0,0.0033263420000000004
1249,0.0,0.0,0.0,0.0,0.0,0.0,0.0033929930000000004
1250,0.0,0.0,0.0,0.0,0.0,0.0,0.000132488
1251,0.0,0.0,0.0,0.0,0.0,0.0,0.003132081
1252,0.0,0.0,0.0,0.0,0.0,0.0,0.003609105
1253,0.0,0.0,0.0,0.0,0.0,0.0,0.000328858
1254,0.0,0.0,0.0,0.0,0.0,0.0,0.0029421240000000004
1255,0.0,0.0,0.0,0.0,0.0,0.0,0.0038018720000000004
1256,0.0,0.0,0.0,0.0,0.0,0.0,0.000365614
1257,0.0,0.0,0.0,0.0,0.0,0.0,0.002913362
1258,0.0,0.0,0.0,0.0,0.0,0.0,0.003828058
1259,0.0,0.0,0.0,0.0,0.0,0.0,0.000550434
1260,0.0,0.0,0.0,0.0,0.0,0.0,0.002725033
1261,0.0,0.0,0.0,0.0,0.0,0.0,0.004005624
1262,0.0,0.0,0.0,0.0,0.0,0.0,0.000732567
1263,0.0,0.0,0.0,0.0,0.0,0.0,0.0025404100000000003
1264,0.0,0.0,0.0,0.0,0.0,0.0,0.004193233
1265,0.0,0.0,0.0,0.0,0.0,0.0,0.0009196330000000001
1266,0.0,0.0,0.0,0.0,0.0,0.0,0.002357671
1267,0.0,0.0,0.0,0.0,0.0,0.0,0.00422531
1268,0.0,0.0,0.0,0.0,0.0,0.0,0.00094919
1269,0.0,0.0,0.0,0.0,0.0,0.0,0.00232969
1270,0.0,0.0,0.0,0.0,0.0,0.0,0.004409476
1271,0.0,0.0,0.0,0.0,0.0,0.0,0.001133539
1272,0.0,0.0,0.0,0.0,0.0,0.0,0.0021398940000000003
1273,0.0,0.0,0.0,0.0,0.0,0.0,0.0045918140000000005
1274,0.0,0.0,0.0,0.0,0.0,0.0,0.0013160630000000001
1275,0.0,0.0,0.0,0.0,0.0,0.0,0.001963714
1276,0.0,0.0,0.0,0.0,0.0,0.0,0.004777972
1277,0.0,0.0,0.0,0.0,0.0,0.0,0.0013539440000000002
1278,0.0,0.0,0.0,0.0,0.0,0.0,0.001923219
1279,0.0,0.0,0.0,0.0,0.0,0.0,0.004810367
1280,0.0,0.0,0.0,0.0,0.0,0.0,0.0015318530000000001
1281,0.0,0.0,0.0,0.0,0.0,0.0,0.0017439380000000002
1282,0.0,0.0,0.0,0.0,0.0,0.0,0.004993452000000001
1283,0.0,0.0,0.0,0.0,0.0,0.0,0.001719786
1284,0.0,0.0,0.0,0.0,0.0,0.0,0.0015468810000000002
1285,0.0,0.0,0.0,0.0,0.0,0.0,0.004830219
1286,0.0,0.0,0.0,0.0,0.0,0.0,0.001899333
1287,0.0,0.0,0.0,0.0,0.0,0.0,0.001377271
1288,0.0,0.0,0.0,0.0,0.0,0.0,0.00479919
1289,0.0,0.0,0.0,0.0,0.0,0.0,0.001935801
1290,0.0,0.0,0.0,0.0,0.0,0.0,0.001341271
1291,0.0,0.0,0.0,0.0,0.0,0.0,0.004614452000000001
1292,0.0,0.0,0.0,0.0,0.0,0.0,0.002118486
1293,0.0,0.0,0.0,0.0,0.0,0.0,0.0011604
1294,0.0,0.0,0.0,0.0,0.0,0.0,0.004430771
1295,0.0,0.0,0.0,0.0,0.0,0.0,0.0023019760000000003
1296,0.0,0.0,0.0,0.0,0.0,0.0,0.0009726520000000001
1297,0.0,0.0,0.0,0.0,0.0,0.0,0.004246281
1298,0.0,0.0,0.0,0.0,0.0,0.0,0.0023359960000000003
1299,0.0,0.0,0.0,0.0,0.0,0.0,0.0009418810000000001
1300,0.0,0.0,0.0,0.0,0.0,0.0,0.004216809
1301,0.0,0.0,0.0,0.0,0.0,0.0,0.0025185200000000002
1302,0.0,0.0,0.0,0.0,0.0,0.0,0.0007522900000000001
1303,0.0,0.0,0.0,0.0,0.0,0.0,0.004034804
1304,0.0,0.0,0.0,0.0,0.0,0.0,0.0027004050000000003
1305,0.0,0.0,0.0,0.0,0.0,0.0,0.0005747570000000001
1306,0.0,0.0,0.0,0.0,0.0,0.0,0.00385219
1307,0.0,0.0,0.0,0.0,0.0,0.0,0.002891109
1308,0.0,0.0,0.0,0.0,0.0,0.0,0.000385081
1309,0.0,0.0,0.0,0.0,0.0,0.0,0.0038149810000000003
1310,0.0,0.0,0.0,0.0,0.0,0.0,0.002918576
1311,0.0,0.0,0.0,0.0,0.0,0.0,0.00035753300000000005
1312,0.0,0.0,0.0,0.0,0.0,0.0,0.0036241090000000004
1313,0.0,0.0,0.0,0.0,0.0,0.0,0.0031038000000000003
1314,0.0,0.0,0.0,0.0,0.0,0.0,0.00016693300000000002
1315,0.0,0.0,0.0,0.0,0.0,0.0,0.003444756
1316,0.0,0.0,0.0,0.0,0.0,0.0,0.0032916770000000002
1317,0.0,0.0,0.0,0.0,0.0,0.0,1.8986e-05
1318,0.0,0.0,0.0,0.0,0.0,0.0,0.0032597570000000003
1319,0.0,0.0,0.0,0.0,0.0,0.0,0.00332041
1320,0.0,0.0,0.0,0.0,0.0,0.0,4.1763e-05
1321,0.0,0.0,0.0,0.0,0.0,0.0,0.0032256090000000004
1322,0.0,0.0,0.0,0.0,0.0,0.0,0.003508282
1323,0.0,0.0,0.0,0.0,0.0,0.0,0.00023323400000000002
1324,0.0,0.0,0.0,0.0,0.0,0.0,0.00304879
1325,0.0,0.0,0.0,0.0,0.0,0.0,0.003686762
1326,0.0,0.0,0.0,0.0,0.0,0.0,0.00041145300000000005
1327,0.0,0.0,0.0,0.0,0.0,0.0,0.002864466
1328,0.0,0.0,0.0,0.0,0.0,0.0,0.0038771580000000003
1329,0.0,0.0,0.0,0.0,0.0,0.0,0.000605209
1330,0.0,0.0,0.0,0.0,0.0,0.0,0.002823176
1331,0.0,0.0,0.0,0.0,0.0,0.0,0.003907048000000001
1332,0.0,0.0,0.0,0.0,0.0,0.0,0.0006331710000000001
1333,0.0,0.0,0.0,0.0,0.0,0.0,0.0026433000000000003
1334,0.0,0.0,0.0,0.0,0.0,0.0,0.004093824
1335,0.0,0.0,0.0,0.0,0.0,0.0,0.000818686
1336,0.0,0.0,0.0,0.0,0.0,0.0,0.0024592850000000003
1337,0.0,0.0,0.0,0.0,0.0,0.0,0.004275419
1338,0.0,0.0,0.0,0.0,0.0,0.0,0.0009986770000000001
1339,0.0,0.0,0.0,0.0,0.0,0.0,0.002276214
1340,0.0,0.0,0.0,0.0,0.0,0.0,0.004308
1341,0.0,0.0,0.0,0.0,0.0,0.0,0.001034629
1342,0.0,0.0,0.0,0.0,0.0,0.0,0.002242913
1343,0.0,0.0,0.0,0.0,0.0,0.0,0.004500700000000001
1344,0.0,0.0,0.0,0.0,0.0,0.0,0.0012162140000000002
1345,0.0,0.0,0.0,0.0,0.0,0.0,0.0020618
1346,0.0,0.0,0.0,0.0,0.0,0.0,0.004675262
1347,0.0,0.0,0.0,0.0,0.0,0.0,0.0014028670000000001
1348,0.0,0.0,0.0,0.0,0.0,0.0,0.0018721330000000002
1349,0.0,0.0,0.0,0.0,0.0,0.0,0.0048603760000000005
1350,0.0,0.0,0.0,0.0,0.0,0.0,0.001434795
1351,0.0,0.0,0.0,0.0,0.0,0.0,0.0018411190000000002
1352,0.0,0.0,0.0,0.0,0.0,0.0,0.004896962
1353,0.0,0.0,0.0,0.0,0.0,0.0,0.001621948
1354,0.0,0.0,0.0,0.0,0.0,0.0,0.0016587140000000002
1355,0.0,0.0,0.0,0.0,0.0,0.0,0.004925428
1356,0.0,0.0,0.0,0.0,0.0,0.0,0.001809395
1357,0.0,0.0,0.0,0.0,0.0,0.0,0.0014762710000000001
1358,0.0,0.0,0.0,0.0,0.0,0.0,0.004742185
1359,0.0,0.0,0.0,0.0,0.0,0.0,0.001987291
1360,0.0,0.0,0.0,0.0,0.0,0.0,0.0012904230000000002
1361,0.0,0.0,0.0,0.0,0.0,0.0,0.0047077230000000005
1362,0.0,0.0,0.0,0.0,0.0,0.0,0.0020252810000000003
1363,0.0,0.0,0.0,0.0,0.0,0.0,0.00125669
1364,0.0,0.0,0.0,0.0,0.0,0.0,0.004528652
1365,0.0,0.0,0.0,0.0,0.0,0.0,0.0022034050000000003
1366,0.0,0.0,0.0,0.0,0.0,0.0,0.001070405
1367,0.0,0.0,0.0,0.0,0.0,0.0,0.004341314000000001
1368,0.0,0.0,0.0,0.0,0.0,0.0,0.002392496
1369,0.0,0.0,0.0,0.0,0.0,0.0,0.000876247
1370,0.0,0.0,0.0,0.0,0.0,0.0,0.0041602
1371,0.0,0.0,0.0,0.0,0.0,0.0,0.002422562
1372,0.0,0.0,0.0,0.0,0.0,0.0,0.0008479290000000001
1373,0.0,0.0,0.0,0.0,0.0,0.0,0.004130338
1374,0.0,0.0,0.0,0.0,0.0,0.0,0.002610334
1375,0.0,0.0,0.0,0.0,0.0,0.0,0.000623342
1376,0.0,0.0,0.0,0.0,0.0,0.0,0.00394169
1377,0.0,0.0,0.0,0.0,0.0,0.0,0.002792891
1378,0.0,0.0,0.0,0.0,0.0,0.0,0.00048455700000000004
1379,0.0,0.0,0.0,0.0,0.0,0.0,0.00376229
1380,0.0,0.0,0.0,0.0,0.0,0.0,0.0029803950000000003
1381,0.0,0.0,0.0,0.0,0.0,0.0,0.000299404
1382,0.0,0.0,0.0,0.0,0.0,0.0,0.0037264090000000004
1383,0.0,0.0,0.0,0.0,0.0,0.0,0.0030098860000000002
1384,0.0,0.0,0.0,0.0,0.0,0.0,0.0002675
1385,0.0,0.0,0.0,0.0,0.0,0.0,0.0035428520000000004
1386,0.0,0.0,0.0,0.0,0.0,0.0,0.0032019860000000004
1387,0.0,0.0,0.0,0.0,0.0,0.0,8.2514e-05
1388,0.0,0.0,0.0,0.0,0.0,0.0,0.003357361
1389,0.0,0.0,0.0,0.0,0.0,0.0,0.003378738
1390,0.0,0.0,0.0,0.0,0.0,0.0,0.000102033
1391,0.0,0.0,0.0,0.0,0.0,0.0,0.003174105
1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0034134100000000004
1393,0.0,0.0,0.0,0.0,0.0,0.0,0.000136172
1394,0.0,0.0,0.0,0.0,0.0,0.0,0.003138905
1395,0.0,0.0,0.0,0.0,0.0,0.0,0.0036004910000000004
1396,0.0,0.0,0.0,0.0,0.0,0.0,0.000324306
1397,0.0,0.0,0.0,0.0,0.0,0.0,0.0029505430000000003
1398,0.0,0.0,0.0,0.0,0.0,0.0,0.003780981
1399,0.0,0.0,0.0,0.0,0.0,0.0,0.000509415
1400,0.0,0.0,0.0,0.0,0.0,0.0,0.0027684000000000003
1401,0.0,0.0,0.0,0.0,0.0,0.0,0.003967224
1402,0.0,0.0,0.0,0.0,0.0,0.0,0.000694071
1403,0.0,0.0,0.0,0.0,0.0,0.0,0.0027332520000000003
1404,0.0,0.0,0.0,0.0,0.0,0.0,0.004000419
1405,0.0,0.0,0.0,0.0,0.0,0.0,0.000729238
1406,0.0,0.0,0.0,0.0,0.0,0.0,0.0025496710000000003
1407,0.0,0.0,0.0,0.0,0.0,0.0,0.004184809
1408,0.0,0.0,0.0,0.0,0.0,0.0,0.000914953
1409,0.0,0.0,0.0,0.0,0.0,0.0,0.002366852
1410,0.0,0.0,0.0,0.0,0.0,0.0,0.004377991
1411,0.0,0.0,0.0,0.0,0.0,0.0,0.0010924580000000001
1412,0.0,0.0,0.0,0.0,0.0,0.0,0.002181909
1413,0.0,0.0,0.0,0.0,0.0,0.0,0.004432862
1414,0.0,0.0,0.0,0.0,0.0,0.0,0.001126386
1415,0.0,0.0,0.0,0.0,0.0,0.0,0.0021495850000000003
1416,0.0,0.0,0.0,0.0,0.0,0.0,0.004592705
1417,0.0,0.0,0.0,0.0,0.0,0.0,0.001310877
1418,0.0,0.0,0.0,0.0,0.0,0.0,0.001966048
1419,0.0,0.0,0.0,0.0,0.0,0.0,0.004777919
1420,0.0,0.0,0.0,0.0,0.0,0.0,0.00149831
1421,0.0,0.0,0.0,0.0,0.0,0.0,0.001779938
1422,0.0,0.0,0.0,0.0,0.0,0.0,0.004959405
1423,0.0,0.0,0.0,0.0,0.0,0.0,0.0016866000000000001
1424,0.0,0.0,0.0,0.0,0.0,0.0,0.001742129
1425,0.0,0.0,0.0,0.0,0.0,0.0,0.0049916000000000006
1426,0.0,0.0,0.0,0.0,0.0,0.0,0.0017157530000000002
1427,0.0,0.0,0.0,0.0,0.0,0.0,0.0015628900000000002
1428,0.0,0.0,0.0,0.0,0.0,0.0,0.004833871
1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0019002910000000001
1430,0.0,0.0,0.0,0.0,0.0,0.0,0.001372128
1431,0.0,0.0,0.0,0.0,0.0,0.0,0.004649624000000001
1432,0.0,0.0,0.0,0.0,0.0,0.0,0.0020840380000000003
1433,0.0,0.0,0.0,0.0,0.0,0.0,0.0011923810000000002
1434,0.0,0.0,0.0,0.0,0.0,0.0,0.004614033
1435,0.0,0.0,0.0,0.0,0.0,0.0,0.0021189290000000003
1436,0.0,0.0,0.0,0.0,0.0,0.0,0.001160461
1437,0.0,0.0,0.0,0.0,0.0,0.0,0.004430266
1438,0.0,0.0,0.0,0.0,0.0,0.0,0.002303734
1439,0.0,0.0,0.0,0.0,0.0,0.0,0.0009743620000000001
1440,0.0,0.0,0.0,0.0,0.0,0.0,0.004246829000000001
1441,0.0,0.0,0.0,0.0,0.0,0.0,0.002486115
